winner,ref,diff_TD,diff_sub_att,diff_sig_str_leg_pct,diff_sig_str_head_pct,diff_total_str,diff_sig_str_distance_pct,diff_sig_str_body,diff_sig_str_pct,diff_KD,diff_sig_str_distance,diff_sig_str_ground,diff_sig_str_body_pct,diff_sig_str_clinch,diff_sig_str,diff_sig_str_head,diff_TD_pct,diff_sig_str_clinch_pct,diff_sig_str_leg,diff_sig_str_ground_pct
W,Keith Peterson,-3.0,1.0,4.0,-21.0,38.0,-21.0,7.0,-9.0,0.0,-4.0,-1.0,18.0,9.0,4.0,-5.0,5.0,24.0,2.0,-3.0
W,Mario Yamasaki,1.0,0.0,13.0,-12.0,37.0,2.0,9.0,5.0,0.0,41.0,0.0,-1.0,0.0,41.0,11.0,33.0,-2.0,21.0,0.0
W,Dan Miragliotta,1.0,0.0,13.0,10.0,-102.0,4.0,-25.0,-26.0,0.0,-37.0,2.0,-24.0,-27.0,-62.0,-42.0,25.0,-10.0,5.0,5.0
W,Dan Miragliotta,1.0,0.0,7.0,-20.0,3.0,2.0,6.0,-14.0,0.0,7.0,-1.0,13.0,1.0,7.0,-4.0,33.0,1.0,5.0,-3.0
W,Mario Yamasaki,3.0,0.0,-21.0,-7.0,83.0,-42.0,24.0,16.0,0.0,9.0,10.0,28.0,22.0,41.0,16.0,42.0,28.0,1.0,14.0
W,Keith Peterson,-1.0,2.0,-15.0,19.0,70.0,-2.0,4.0,11.0,0.0,10.0,1.0,-5.0,10.0,21.0,18.0,-20.0,-1.0,-1.0,2.0
L,Kevin Mulhall,-1.0,0.0,-38.0,11.0,-25.0,4.0,8.0,-8.0,0.0,-10.0,9.0,27.0,-21.0,-22.0,-9.0,17.0,-31.0,-21.0,27.0
L,Dan Miragliotta,0.0,0.0,8.0,10.0,-22.0,2.0,-15.0,-11.0,-1.0,-21.0,0.0,-17.0,-1.0,-22.0,-5.0,0.0,-1.0,-2.0,0.0
W,Keith Peterson,2.0,0.0,6.0,-14.0,2.0,13.0,6.0,-1.0,0.0,11.0,0.0,8.0,-10.0,1.0,-10.0,50.0,-13.0,5.0,0.0
W,Kevin Mulhall,1.0,0.0,-20.0,20.0,75.0,-15.0,5.0,10.0,1.0,19.0,11.0,-1.0,5.0,35.0,35.0,-5.0,4.0,-5.0,11.0
W,Kevin Mulhall,0.0,0.0,2.0,-13.0,31.0,-34.0,7.0,4.0,0.0,4.0,3.0,11.0,16.0,23.0,9.0,17.0,28.0,7.0,5.0
W,Kevin Mulhall,8.0,1.0,12.0,11.0,57.0,-14.0,-4.0,7.0,0.0,-1.0,18.0,-22.0,1.0,18.0,16.0,88.0,-5.0,6.0,20.0
W,Keith Peterson,0.0,2.0,-1.0,-9.0,3.0,36.0,3.0,6.0,0.0,10.0,-2.0,9.0,-6.0,2.0,-1.0,-80.0,-28.0,0.0,-9.0
L,Dan Miragliotta,-1.0,-2.0,-18.0,0.0,-2.0,13.0,2.0,-1.0,0.0,-1.0,-6.0,18.0,2.0,-5.0,-4.0,-17.0,24.0,-3.0,-37.0
W,Herb Dean,1.0,0.0,-18.0,29.0,67.0,-5.0,6.0,20.0,0.0,47.0,1.0,-10.0,12.0,60.0,52.0,50.0,4.0,2.0,0.0
W,Blake Grice,1.0,-1.0,-7.0,-7.0,23.0,-10.0,12.0,14.0,0.0,2.0,0.0,14.0,9.0,11.0,0.0,20.0,10.0,-1.0,0.0
L,Fernando Yamasaki,3.0,1.0,-23.0,37.0,-42.0,-8.0,-12.0,5.0,-2.0,-31.0,-1.0,-13.0,-8.0,-40.0,-12.0,50.0,-11.0,-16.0,19.0
W,Marko Gyllenland,3.0,0.0,-2.0,16.0,31.0,-39.0,-3.0,13.0,1.0,-5.0,21.0,-15.0,-3.0,13.0,16.0,55.0,-15.0,0.0,53.0
W,Leon Roberts,0.0,-1.0,4.0,-36.0,73.0,-75.0,15.0,80.0,0.0,11.0,36.0,31.0,0.0,47.0,30.0,50.0,0.0,2.0,75.0
W,Marko Gyllenland,3.0,1.0,81.0,-47.0,-42.0,-83.0,-12.0,44.0,0.0,-30.0,-2.0,-33.0,-3.0,-35.0,-17.0,42.0,89.0,-6.0,-5.0
W,Robert Sundel,4.0,0.0,16.0,2.0,15.0,-51.0,-5.0,-1.0,0.0,-15.0,18.0,-17.0,5.0,8.0,4.0,66.0,10.0,9.0,40.0
L,Herb Dean,1.0,-1.0,14.0,-5.0,33.0,14.0,-2.0,13.0,0.0,21.0,1.0,-10.0,-7.0,15.0,8.0,52.0,-16.0,9.0,1.0
L,Steve Perceval,0.0,-1.0,10.0,0.0,-18.0,-4.0,-9.0,11.0,0.0,-10.0,2.0,-9.0,-1.0,-9.0,-6.0,4.0,2.0,6.0,2.0
L,Herb Dean,2.0,1.0,14.0,-28.0,-64.0,14.0,5.0,12.0,0.0,5.0,-3.0,14.0,-2.0,0.0,-10.0,-8.0,-6.0,5.0,-9.0
L,Marc Goddard,4.0,-3.0,12.0,-9.0,-19.0,2.0,-7.0,3.0,0.0,-14.0,-3.0,-2.0,-2.0,-19.0,-17.0,-59.0,-1.0,5.0,-2.0
L,Leon Roberts,-3.0,0.0,-22.0,1.0,-79.0,20.0,-3.0,-13.0,0.0,-11.0,-24.0,21.0,-4.0,-39.0,-19.0,-19.0,19.0,-17.0,-39.0
L,Marc Goddard,0.0,0.0,-13.0,34.0,-67.0,-2.0,-22.0,-11.0,0.0,-51.0,-1.0,-20.0,-6.0,-58.0,-20.0,36.0,3.0,-16.0,-1.0
L,Leon Roberts,1.0,-1.0,-4.0,4.0,-4.0,4.0,-1.0,-7.0,-1.0,-7.0,5.0,-1.0,-11.0,-13.0,-10.0,50.0,-26.0,-2.0,23.0
L,Herb Dean,1.0,-2.0,-7.0,26.0,-11.0,30.0,-2.0,-4.0,-1.0,10.0,0.0,-19.0,-3.0,7.0,10.0,50.0,-31.0,-1.0,0.0
W,Marc Goddard,2.0,-1.0,6.0,8.0,138.0,9.0,3.0,20.0,0.0,66.0,6.0,-13.0,5.0,77.0,57.0,-50.0,-14.0,17.0,4.0
L,Leon Roberts,2.0,0.0,5.0,15.0,-5.0,-16.0,-9.0,-17.0,0.0,-8.0,14.0,-19.0,-15.0,-9.0,-1.0,50.0,-34.0,1.0,50.0
L,Dan Miragliotta,-2.0,0.0,-2.0,-12.0,-15.0,11.0,-1.0,-25.0,-1.0,-24.0,-2.0,15.0,-7.0,-33.0,-27.0,-25.0,-11.0,-5.0,0.0
L,Jim Axtel,-2.0,0.0,-30.0,16.0,-3.0,-15.0,7.0,2.0,1.0,-12.0,6.0,14.0,-1.0,-7.0,6.0,-33.0,1.0,-20.0,13.0
W,Herb Dean,1.0,0.0,-7.0,-7.0,-15.0,-15.0,3.0,0.0,0.0,-11.0,1.0,14.0,2.0,-8.0,-8.0,46.0,12.0,-3.0,3.0
W,Herb Dean,2.0,0.0,-2.0,-34.0,42.0,-15.0,27.0,7.0,0.0,-4.0,10.0,36.0,1.0,7.0,-20.0,66.0,1.0,0.0,13.0
W,Herb Dean,1.0,0.0,-24.0,49.0,45.0,-18.0,-12.0,13.0,0.0,-3.0,14.0,-25.0,0.0,11.0,35.0,53.0,-5.0,-12.0,22.0
W,John McCarthy,3.0,0.0,4.0,4.0,33.0,-11.0,1.0,7.0,0.0,0.0,9.0,-6.0,1.0,10.0,7.0,24.0,-9.0,2.0,21.0
L,Herb Dean,-4.0,0.0,-5.0,-6.0,-8.0,-8.0,4.0,-4.0,0.0,-10.0,-2.0,10.0,5.0,-7.0,-8.0,-66.0,11.0,-3.0,-3.0
W,John McCarthy,0.0,1.0,-7.0,24.0,43.0,-3.0,-5.0,19.0,0.0,17.0,9.0,-16.0,3.0,29.0,37.0,75.0,-10.0,-3.0,13.0
W,John McCarthy,2.0,0.0,1.0,13.0,6.0,-15.0,-3.0,30.0,1.0,0.0,9.0,-14.0,-1.0,8.0,9.0,100.0,-6.0,2.0,21.0
W,Herb Dean,0.0,0.0,22.0,-19.0,5.0,19.0,-1.0,-13.0,0.0,16.0,-22.0,-3.0,14.0,8.0,-5.0,92.0,21.0,14.0,-40.0
W,Mario Yamasaki,1.0,0.0,8.0,-20.0,17.0,-10.0,14.0,15.0,0.0,5.0,0.0,12.0,12.0,17.0,-6.0,33.0,10.0,9.0,0.0
L,Mario Yamasaki,-3.0,-1.0,15.0,-22.0,-41.0,42.0,-1.0,-16.0,-1.0,-4.0,-17.0,7.0,-1.0,-22.0,-23.0,-33.0,7.0,2.0,-48.0
W,Herb Dean,2.0,-3.0,12.0,-33.0,102.0,-84.0,12.0,65.0,0.0,1.0,19.0,21.0,1.0,21.0,6.0,40.0,4.0,3.0,79.0
W,Josh Rosenthal,-1.0,1.0,2.0,12.0,17.0,-52.0,-1.0,13.0,0.0,-4.0,4.0,-14.0,-1.0,-1.0,0.0,-41.0,-14.0,0.0,66.0
W,Mario Yamasaki,-2.0,0.0,9.0,-21.0,37.0,1.0,8.0,-4.0,0.0,7.0,-1.0,12.0,3.0,9.0,-4.0,84.0,2.0,5.0,-2.0
L,Steve Mazzagatti,-6.0,1.0,-39.0,17.0,8.0,53.0,11.0,-2.0,0.0,26.0,-1.0,22.0,-14.0,11.0,11.0,-33.0,-50.0,-11.0,-3.0
W,Yves Lavigne,2.0,0.0,6.0,-4.0,7.0,16.0,1.0,16.0,1.0,25.0,-1.0,-3.0,-3.0,21.0,10.0,50.0,-12.0,10.0,-5.0
W,John McCarthy,1.0,1.0,20.0,-28.0,13.0,-42.0,4.0,11.0,1.0,1.0,3.0,10.0,7.0,11.0,-1.0,50.0,29.0,8.0,12.0
W,Herb Dean,1.0,0.0,33.0,-60.0,-35.0,-28.0,-2.0,-2.0,0.0,-6.0,-3.0,27.0,-6.0,-15.0,-15.0,50.0,43.0,2.0,-14.0
L,Josh Rosenthal,-2.0,3.0,-27.0,-14.0,12.0,-29.0,12.0,1.0,0.0,-6.0,-4.0,42.0,15.0,5.0,-1.0,-16.0,46.0,-6.0,-17.0
L,John McCarthy,-1.0,-1.0,77.0,-95.0,-14.0,22.0,1.0,-29.0,-3.0,-6.0,-4.0,18.0,-2.0,-12.0,-20.0,-100.0,-3.0,7.0,-19.0
L,Yves Lavigne,-2.0,2.0,-26.0,17.0,27.0,-9.0,6.0,-8.0,0.0,9.0,3.0,8.0,2.0,14.0,12.0,-33.0,3.0,-4.0,6.0
L,Josh Rosenthal,1.0,0.0,-4.0,-5.0,-2.0,5.0,0.0,-8.0,0.0,-2.0,-13.0,8.0,-1.0,-16.0,-14.0,50.0,-3.0,-2.0,-2.0
L,John McCarthy,-1.0,0.0,11.0,-18.0,-44.0,19.0,-1.0,-56.0,0.0,-21.0,-17.0,6.0,0.0,-38.0,-32.0,-16.0,12.0,-5.0,-30.0
W,Josh Rosenthal,0.0,1.0,10.0,-36.0,-8.0,34.0,4.0,16.0,0.0,4.0,-8.0,24.0,-2.0,-6.0,-12.0,0.0,-6.0,2.0,-30.0
W,Chris Tognoni,1.0,1.0,5.0,0.0,17.0,-12.0,-1.0,-4.0,0.0,9.0,0.0,-6.0,7.0,16.0,10.0,100.0,11.0,7.0,0.0
L,Steve Mazzagatti,-4.0,0.0,47.0,-10.0,-137.0,21.0,-29.0,-38.0,-1.0,-8.0,-53.0,-35.0,-15.0,-76.0,-47.0,-66.0,43.0,0.0,-64.0
W,Josh Rosenthal,1.0,0.0,2.0,16.0,21.0,9.0,-11.0,-8.0,0.0,20.0,-1.0,-18.0,-4.0,15.0,22.0,100.0,-7.0,4.0,-1.0
W,Chris Tognoni,2.0,2.0,8.0,-29.0,36.0,-21.0,8.0,9.0,1.0,-6.0,2.0,21.0,6.0,2.0,-9.0,40.0,17.0,3.0,5.0
W,Herb Dean,-4.0,2.0,-19.0,9.0,49.0,-9.0,17.0,-15.0,0.0,5.0,-6.0,11.0,30.0,29.0,18.0,-66.0,23.0,-6.0,-13.0
W,Josh Rosenthal,3.0,0.0,12.0,1.0,-3.0,12.0,-2.0,11.0,0.0,7.0,-2.0,-14.0,0.0,5.0,3.0,100.0,0.0,4.0,-12.0
L,Josh Rosenthal,4.0,0.0,1.0,12.0,78.0,2.0,-8.0,-5.0,-1.0,10.0,17.0,-12.0,-8.0,19.0,25.0,25.0,-16.0,2.0,13.0
L,Josh Rosenthal,-2.0,-1.0,0.0,-26.0,18.0,1.0,18.0,10.0,0.0,18.0,-4.0,26.0,9.0,23.0,5.0,0.0,9.0,0.0,-10.0
W,Jason McCoy,2.0,0.0,-23.0,28.0,25.0,22.0,4.0,17.0,0.0,35.0,0.0,-7.0,-4.0,31.0,32.0,50.0,-23.0,-5.0,0.0
W,Josh Rosenthal,-1.0,0.0,0.0,13.0,109.0,10.0,6.0,8.0,0.0,24.0,-1.0,-14.0,10.0,33.0,16.0,-33.0,-6.0,11.0,-3.0
L,Dan Stell,0.0,-1.0,10.0,-61.0,6.0,-5.0,10.0,21.0,0.0,0.0,-2.0,51.0,4.0,2.0,-10.0,80.0,16.0,2.0,-11.0
L,Herb Dean,0.0,4.0,16.0,-4.0,-67.0,37.0,-18.0,-17.0,-1.0,-1.0,-12.0,-12.0,-16.0,-29.0,-12.0,-6.0,-7.0,1.0,-30.0
W,Larry Landless,1.0,0.0,-46.0,75.0,7.0,-40.0,-4.0,-5.0,0.0,-4.0,5.0,-30.0,2.0,3.0,13.0,100.0,10.0,-6.0,29.0
L,John McCarthy,-1.0,0.0,18.0,36.0,3.0,55.0,-4.0,9.0,0.0,12.0,-4.0,-55.0,0.0,8.0,8.0,50.0,0.0,4.0,-55.0
L,Larry Landless,-1.0,-1.0,0.0,0.0,-57.0,33.0,0.0,-30.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,-41.0,0.0,0.0,-33.0
W,Larry Landless,0.0,0.0,2.0,-5.0,64.0,-2.0,4.0,9.0,0.0,8.0,3.0,3.0,1.0,12.0,5.0,0.0,-2.0,3.0,4.0
L,Marc Goddard,-3.0,2.0,6.0,10.0,6.0,21.0,-13.0,-18.0,0.0,-1.0,-27.0,-16.0,1.0,-27.0,-14.0,45.0,38.0,0.0,-58.0
W,Leon Roberts,6.0,1.0,1.0,20.0,25.0,-6.0,-6.0,28.0,-1.0,-2.0,4.0,-20.0,-3.0,-1.0,5.0,66.0,-9.0,0.0,16.0
W,Leon Roberts,2.0,3.0,-6.0,9.0,16.0,-43.0,-1.0,15.0,0.0,-16.0,11.0,-1.0,-2.0,-7.0,-3.0,-26.0,-1.0,-3.0,45.0
W,Dan Miragliotta,-2.0,-1.0,-29.0,33.0,-22.0,3.0,5.0,7.0,0.0,10.0,11.0,-5.0,2.0,23.0,25.0,22.0,-19.0,-7.0,16.0
L,Steve Mazzagatti,-2.0,0.0,0.0,-11.0,-33.0,12.0,3.0,8.0,0.0,3.0,-18.0,11.0,13.0,-2.0,-5.0,-100.0,44.0,0.0,-56.0
W,Kim Winslow,5.0,-1.0,7.0,11.0,17.0,-18.0,-7.0,8.0,0.0,-7.0,3.0,-17.0,5.0,1.0,5.0,100.0,12.0,3.0,7.0
W,Josh Rosenthal,0.0,0.0,9.0,-3.0,-32.0,-17.0,-5.0,15.0,0.0,-11.0,3.0,-6.0,-3.0,-11.0,-7.0,-72.0,0.0,1.0,18.0
W,Kim Winslow,0.0,-2.0,57.0,-37.0,-24.0,16.0,-2.0,12.0,-1.0,10.0,2.0,-20.0,0.0,12.0,-5.0,17.0,-15.0,19.0,-1.0
L,Herb Dean,-3.0,1.0,25.0,-5.0,-26.0,28.0,-16.0,-22.0,-1.0,-3.0,-12.0,-21.0,-14.0,-29.0,-14.0,-50.0,-5.0,1.0,-23.0
W,Josh Rosenthal,0.0,0.0,17.0,-22.0,12.0,17.0,5.0,10.0,0.0,25.0,1.0,5.0,-7.0,19.0,3.0,0.0,-18.0,11.0,0.0
L,Jacob Montalvo,-1.0,0.0,25.0,-19.0,-88.0,0.0,-24.0,-25.0,1.0,-74.0,-1.0,-5.0,1.0,-74.0,-75.0,-100.0,1.0,25.0,0.0
W,Jacob Montalvo,4.0,0.0,-26.0,16.0,66.0,-47.0,3.0,3.0,0.0,-6.0,9.0,9.0,3.0,6.0,7.0,36.0,9.0,-4.0,37.0
W,Kerry Hatley,3.0,0.0,11.0,13.0,24.0,-6.0,-4.0,8.0,0.0,2.0,-1.0,-25.0,3.0,4.0,4.0,29.0,12.0,4.0,-5.0
L,Josh Rosenthal,-3.0,0.0,-21.0,14.0,-23.0,5.0,2.0,-13.0,0.0,-8.0,-5.0,8.0,-3.0,-16.0,-2.0,-7.0,0.0,-16.0,-4.0
W,Kevin Mulhall,9.0,1.0,-6.0,-1.0,1.0,-21.0,3.0,15.0,0.0,-15.0,5.0,7.0,7.0,-3.0,-2.0,36.0,13.0,-4.0,8.0
W,Fernando Yamasaki,0.0,0.0,17.0,-19.0,-74.0,-19.0,7.0,4.0,0.0,0.0,4.0,2.0,23.0,27.0,4.0,-5.0,16.0,16.0,4.0
L,Fernando Yamasaki,-1.0,-1.0,-16.0,17.0,-53.0,20.0,0.0,-21.0,0.0,-8.0,-5.0,0.0,-1.0,-14.0,-10.0,-67.0,2.0,-4.0,-20.0
W,Josh Rosenthal,2.0,2.0,18.0,-8.0,50.0,-13.0,8.0,16.0,0.0,29.0,7.0,-10.0,9.0,45.0,12.0,33.0,1.0,25.0,11.0
L,Adam Martinez,0.0,-1.0,-4.0,7.0,-97.0,-8.0,-1.0,-11.0,0.0,-17.0,-9.0,-2.0,-2.0,-28.0,-25.0,-36.0,-4.0,-2.0,12.0
L,Mario Yamasaki,-4.0,-2.0,0.0,-23.0,-41.0,8.0,3.0,-19.0,0.0,-5.0,-2.0,23.0,-10.0,-17.0,-18.0,-66.0,-12.0,-2.0,5.0
W,Yves Lavigne,1.0,1.0,14.0,-12.0,15.0,-13.0,0.0,-7.0,-1.0,4.0,4.0,-3.0,4.0,12.0,1.0,-22.0,6.0,11.0,6.0
L,Dan Miragliotta,3.0,0.0,-14.0,-8.0,-20.0,-27.0,1.0,-9.0,0.0,-11.0,-1.0,22.0,-1.0,-13.0,-8.0,67.0,7.0,-6.0,19.0
W,Myron Gaudet,-1.0,0.0,-23.0,12.0,52.0,10.0,15.0,19.0,0.0,27.0,0.0,13.0,2.0,29.0,13.0,85.0,-10.0,1.0,0.0
W,Kevin Mulhall,-1.0,2.0,2.0,-32.0,8.0,5.0,12.0,-10.0,0.0,2.0,-10.0,30.0,7.0,-1.0,-14.0,-85.0,18.0,1.0,-24.0
L,Mario Yamasaki,0.0,0.0,3.0,26.0,7.0,9.0,-15.0,4.0,-1.0,10.0,0.0,-29.0,-5.0,5.0,18.0,0.0,-9.0,2.0,0.0
W,Marc Goddard,-1.0,-1.0,32.0,-55.0,-7.0,34.0,9.0,2.0,0.0,15.0,-5.0,22.0,-6.0,4.0,-17.0,-9.0,-18.0,12.0,-16.0
L,Rob Hinds,-1.0,0.0,27.0,-31.0,-29.0,10.0,-2.0,0.0,0.0,-14.0,-1.0,4.0,-13.0,-28.0,-51.0,-50.0,-9.0,25.0,0.0
W,Josh Rosenthal,0.0,0.0,21.0,-8.0,44.0,-4.0,7.0,12.0,0.0,34.0,1.0,-13.0,7.0,42.0,16.0,0.0,3.0,19.0,1.0
W,Mario Yamasaki,0.0,3.0,-8.0,50.0,-15.0,25.0,-5.0,-59.0,0.0,-2.0,-8.0,-41.0,0.0,-10.0,-4.0,67.0,0.0,-1.0,-25.0
W,Rob Hinds,6.0,-1.0,32.0,-50.0,98.0,-78.0,15.0,43.0,0.0,1.0,8.0,17.0,23.0,32.0,4.0,100.0,57.0,13.0,20.0
W,Mario Yamasaki,2.0,6.0,-34.0,57.0,-8.0,19.0,-8.0,-36.0,0.0,-4.0,-9.0,-24.0,-3.0,-16.0,2.0,35.0,-13.0,-10.0,-4.0
W,Dan Miragliotta,0.0,-1.0,2.0,7.0,71.0,-4.0,4.0,31.0,0.0,7.0,28.0,-10.0,8.0,43.0,38.0,0.0,-55.0,1.0,58.0
L,Mario Yamasaki,-1.0,-1.0,14.0,-22.0,-10.0,10.0,1.0,-4.0,-1.0,-1.0,-7.0,10.0,-2.0,-10.0,-14.0,-16.0,3.0,3.0,-12.0
W,Keith Peterson,5.0,0.0,8.0,4.0,3.0,-32.0,0.0,31.0,0.0,9.0,10.0,-12.0,1.0,20.0,12.0,100.0,2.0,8.0,28.0
W,Keith Peterson,-2.0,-1.0,18.0,-34.0,53.0,1.0,12.0,7.0,0.0,28.0,-1.0,15.0,3.0,30.0,2.0,-50.0,2.0,16.0,-3.0
W,Mario Yamasaki,0.0,0.0,6.0,-10.0,9.0,9.0,6.0,7.0,0.0,11.0,-3.0,3.0,9.0,17.0,6.0,-9.0,-1.0,5.0,-8.0
W,Kevin Mulhall,-3.0,0.0,39.0,-45.0,36.0,12.0,5.0,15.0,0.0,28.0,-1.0,6.0,3.0,30.0,6.0,-25.0,-4.0,19.0,-7.0
W,Steve Mazzagatti,3.0,0.0,0.0,-7.0,39.0,19.0,15.0,8.0,0.0,46.0,0.0,6.0,-6.0,40.0,19.0,10.0,-20.0,6.0,0.0
W,Yves Lavigne,-4.0,-2.0,12.0,-24.0,94.0,40.0,4.0,-8.0,0.0,15.0,-12.0,13.0,2.0,5.0,-4.0,69.0,6.0,5.0,-46.0
L,Josh Rosenthal,-1.0,-2.0,-30.0,8.0,-86.0,51.0,-2.0,-26.0,0.0,1.0,-3.0,22.0,-28.0,-30.0,-8.0,12.0,-44.0,-20.0,-6.0
W,Yves Lavigne,2.0,0.0,14.0,-1.0,101.0,-2.0,25.0,41.0,0.0,65.0,0.0,-14.0,36.0,101.0,53.0,66.0,2.0,23.0,0.0
W,Dan Miragliotta,0.0,0.0,25.0,-25.0,0.0,30.0,0.0,12.0,-1.0,4.0,-2.0,0.0,0.0,2.0,-1.0,0.0,0.0,3.0,-30.0
W,Mark Matheny,3.0,-4.0,-2.0,29.0,9.0,-14.0,-5.0,6.0,0.0,-4.0,0.0,-26.0,-2.0,-6.0,0.0,12.0,-2.0,-1.0,16.0
W,Dan Miragliotta,-2.0,3.0,-62.0,53.0,67.0,-7.0,5.0,-12.0,0.0,13.0,1.0,8.0,4.0,18.0,23.0,30.0,8.0,-10.0,-3.0
W,Chip Snider,-2.0,0.0,20.0,-21.0,58.0,-1.0,9.0,8.0,0.0,22.0,1.0,0.0,12.0,35.0,5.0,-16.0,3.0,21.0,-2.0
L,Keith Peterson,-3.0,0.0,11.0,-21.0,-78.0,10.0,-2.0,-3.0,0.0,-29.0,-5.0,10.0,-1.0,-35.0,-36.0,-60.0,-1.0,3.0,-8.0
L,Keith Peterson,0.0,1.0,-3.0,-21.0,-87.0,35.0,-4.0,-31.0,-1.0,-11.0,-31.0,25.0,-1.0,-43.0,-31.0,-36.0,12.0,-8.0,-46.0
W,Keith Peterson,1.0,0.0,21.0,-10.0,-2.0,-25.0,0.0,30.0,1.0,6.0,1.0,-10.0,3.0,10.0,5.0,33.0,18.0,5.0,6.0
L,Herb Dean,-1.0,0.0,10.0,3.0,-82.0,24.0,-10.0,-23.0,-1.0,-47.0,-19.0,-11.0,-2.0,-68.0,-56.0,-67.0,-2.0,-2.0,-21.0
W,John McCarthy,2.0,1.0,-11.0,21.0,78.0,-14.0,-1.0,8.0,-1.0,1.0,12.0,-11.0,-2.0,11.0,14.0,-56.0,-11.0,-2.0,26.0
W,Jerin Valel,3.0,-1.0,14.0,-16.0,35.0,-22.0,4.0,13.0,0.0,-2.0,23.0,2.0,-9.0,12.0,0.0,42.0,-31.0,8.0,52.0
W,Kevin Dornan,0.0,0.0,15.0,-22.0,24.0,-18.0,7.0,9.0,1.0,4.0,15.0,9.0,2.0,21.0,5.0,75.0,-9.0,9.0,27.0
L,Herb Dean,1.0,0.0,-37.0,38.0,-40.0,-1.0,-6.0,-16.0,0.0,-39.0,0.0,-2.0,-1.0,-40.0,6.0,14.0,0.0,-40.0,1.0
W,Jerin Valel,1.0,0.0,16.0,-16.0,50.0,-17.0,3.0,6.0,0.0,-3.0,7.0,1.0,11.0,15.0,-3.0,25.0,10.0,15.0,7.0
W,Kevin Dornan,0.0,0.0,-3.0,11.0,2.0,2.0,-4.0,-19.0,0.0,14.0,-1.0,-8.0,0.0,13.0,19.0,-25.0,0.0,-2.0,-1.0
L,Chris Tognoni,-3.0,2.0,-28.0,12.0,12.0,11.0,8.0,5.0,0.0,-3.0,-2.0,16.0,-12.0,-17.0,2.0,65.0,-10.0,-27.0,-2.0
L,Chris Tognoni,-5.0,0.0,-9.0,26.0,-38.0,34.0,-7.0,-27.0,0.0,-2.0,-4.0,-17.0,-8.0,-14.0,-4.0,-55.0,-24.0,-3.0,-10.0
W,Josh Rosenthal,-6.0,2.0,-13.0,-2.0,29.0,-22.0,12.0,6.0,0.0,-3.0,10.0,15.0,8.0,15.0,8.0,65.0,5.0,-5.0,17.0
W,Herb Dean,2.0,-1.0,-5.0,-12.0,47.0,-8.0,12.0,2.0,0.0,7.0,8.0,18.0,5.0,20.0,4.0,40.0,-6.0,4.0,13.0
W,Josh Rosenthal,6.0,0.0,-19.0,-1.0,36.0,-12.0,13.0,29.0,0.0,5.0,10.0,20.0,10.0,25.0,15.0,75.0,-10.0,-3.0,21.0
L,Kim Winslow,-3.0,0.0,-21.0,34.0,-25.0,31.0,-10.0,0.0,0.0,1.0,-1.0,-13.0,-21.0,-21.0,4.0,5.0,-29.0,-15.0,-1.0
L,Josh Rosenthal,-5.0,3.0,-38.0,15.0,32.0,-59.0,1.0,-4.0,0.0,-8.0,1.0,24.0,4.0,-3.0,1.0,-100.0,50.0,-5.0,10.0
L,Steve Mazzagatti,-6.0,0.0,6.0,-18.0,-22.0,0.0,4.0,-33.0,0.0,1.0,-2.0,13.0,4.0,3.0,-3.0,-17.0,13.0,2.0,-12.0
W,Kim Winslow,3.0,2.0,-16.0,61.0,23.0,-49.0,-5.0,8.0,1.0,-3.0,9.0,-45.0,1.0,7.0,14.0,100.0,2.0,-2.0,47.0
W,Josh Rosenthal,0.0,0.0,-6.0,32.0,-18.0,-4.0,-13.0,-4.0,0.0,-13.0,2.0,-26.0,-1.0,-12.0,7.0,25.0,-2.0,-6.0,6.0
L,Steve Mazzagatti,-6.0,0.0,-2.0,-9.0,-48.0,2.0,-3.0,-8.0,0.0,-15.0,-2.0,12.0,0.0,-17.0,-10.0,-85.0,1.0,-4.0,-3.0
W,Herb Dean,2.0,0.0,-10.0,20.0,-4.0,-4.0,-6.0,15.0,0.0,4.0,2.0,-10.0,1.0,7.0,20.0,66.0,1.0,-7.0,2.0
W,John McCarthy,4.0,1.0,14.0,6.0,-16.0,0.0,-13.0,4.0,1.0,16.0,8.0,-19.0,-1.0,23.0,22.0,5.0,-1.0,14.0,1.0
L,Yves Lavigne,1.0,2.0,-1.0,8.0,-78.0,13.0,-16.0,-12.0,0.0,-9.0,-10.0,-6.0,-26.0,-45.0,-20.0,-39.0,-17.0,-9.0,4.0
L,John McCarthy,-7.0,0.0,5.0,-14.0,12.0,-22.0,0.0,-1.0,0.0,-14.0,-14.0,9.0,12.0,-16.0,-12.0,-70.0,55.0,-4.0,-33.0
L,Dan Miragliotta,-3.0,0.0,23.0,-44.0,-20.0,39.0,-5.0,-39.0,0.0,-8.0,-1.0,23.0,-14.0,-23.0,-13.0,-55.0,-35.0,-5.0,-3.0
W,Josh Rosenthal,4.0,-1.0,15.0,35.0,97.0,-35.0,-1.0,40.0,1.0,2.0,13.0,-50.0,3.0,18.0,16.0,80.0,-30.0,3.0,65.0
L,Mario Yamasaki,0.0,0.0,-5.0,15.0,-44.0,31.0,-10.0,-5.0,0.0,-4.0,-24.0,-9.0,-7.0,-35.0,-21.0,-50.0,3.0,-4.0,-34.0
